Index,Process,Time,Temp,Current,Date
1,1,오후 4:21:08.0,73.01093857,1.505,2022-10-27
2,1,오후 4:21:13.0,76.19333629,1.512,2022-10-27
3,1,오후 4:21:18.0,75.28386419,1.653,2022-10-27
4,1,오후 4:21:23.0,76.3394548,1.726,2022-10-27
5,1,오후 4:21:28.0,75.49933689,1.704,2022-10-27
6,1,오후 4:21:33.0,76.81608582,1.729,2022-10-27
7,1,오후 4:21:38.0,73.00784573,1.71,2022-10-27
8,1,오후 4:21:43.0,71.11937724,1.739,2022-10-27
9,1,오후 4:21:48.0,71.12181234,1.653,2022-10-27
10,1,오후 4:21:53.0,71.06197574,1.61,2022-10-27
11,1,오후 4:21:58.0,72.08649643,1.61,2022-10-27
12,1,오후 4:22:03.0,71.25677527,1.609,2022-10-27
13,1,오후 4:22:08.0,71.204035,1.632,2022-10-27
14,1,오후 4:22:13.0,83.39584837,1.845947713,2022-10-27
15,1,오후 4:22:18.0,71.49957941,1.612,2022-10-27
16,1,오후 4:22:23.0,71.86391347,1.65,2022-10-27
17,1,오후 4:22:28.0,73.90814854,1.618,2022-10-27
18,1,오후 4:22:33.0,73.66209656,1.627,2022-10-27
19,1,오후 4:22:38.0,68.08489761,1.673,2022-10-27
20,1,오후 4:22:43.0,68.47081535,1.668,2022-10-27
21,1,오후 4:22:48.0,70.84317473,1.541,2022-10-27
22,1,오후 4:22:53.0,72.18546554,1.55,2022-10-27
23,1,오후 4:22:58.0,70.55671043,1.604,2022-10-27
24,1,오후 4:23:03.0,71.93957562,1.634,2022-10-27
25,1,오후 4:23:08.1,66.08489761,1.597,2022-10-27
26,1,오후 4:23:13.1,67.47081535,1.629,2022-10-27
27,1,오후 4:23:18.1,66.84317473,1.496,2022-10-27
28,1,오후 4:23:23.1,67.18546554,1.527,2022-10-27
29,1,오후 4:23:28.1,68.55671043,1.512,2022-10-27
30,1,오후 4:23:33.1,68.93957562,1.52,2022-10-27
31,1,오후 4:23:38.1,67.04198315,1.551,2022-10-27
32,1,오후 4:23:43.1,65.31247367,1.56,2022-10-27
33,1,오후 4:23:48.1,67.53366359,1.517,2022-10-27
34,1,오후 4:23:53.1,65.74042367,1.478,2022-10-27
35,1,오후 4:23:58.1,68.0451851,1.528,2022-10-27
36,1,오후 4:24:03.1,66.4724905,1.488,2022-10-27
37,2,오후 4:24:29.7,75.204035,1.54,2022-10-27
38,2,오후 4:24:34.7,73.87178422,1.504,2022-10-27
39,2,오후 4:24:39.7,75.49957941,1.703,2022-10-27
40,2,오후 4:24:44.7,77.86391347,1.672,2022-10-27
41,2,오후 4:24:49.7,76.90814854,1.71,2022-10-27
42,2,오후 4:24:54.7,76.66209656,1.763,2022-10-27
43,2,오후 4:24:59.8,72.08489761,1.742,2022-10-27
44,2,오후 4:25:04.8,73.47081535,1.736,2022-10-27
45,2,오후 4:25:09.8,71.84317473,1.632,2022-10-27
46,2,오후 4:25:14.8,73.18546554,1.664,2022-10-27
47,2,오후 4:25:19.8,75.55671043,1.626,2022-10-27
48,2,오후 4:25:24.8,72.93957562,1.657,2022-10-27
49,2,오후 4:25:29.8,72.13914228,1.711,2022-10-27
50,2,오후 4:25:34.8,71.66042142,1.652,2022-10-27
51,2,오후 4:25:39.8,72.17766014,1.633,2022-10-27
52,2,오후 4:25:44.8,71.58643441,1.622,2022-10-27
53,2,오후 4:25:49.8,70.87710396,1.634,2022-10-27
54,2,오후 4:25:54.8,72.01353467,1.621,2022-10-27
55,2,오후 4:25:59.8,71.04198315,1.604,2022-10-27
