Index,Process,Time,Temp,Current,Date
1,1,오후 4:29:42.0,73.204035,1.505,2022-10-06
2,1,오후 4:29:47.0,76.87178422,1.512,2022-10-06
3,1,오후 4:29:52.0,75.49957941,1.658,2022-10-06
4,1,오후 4:29:57.0,75.86391347,1.741,2022-10-06
5,1,오후 4:30:02.0,75.90814854,1.709,2022-10-06
6,1,오후 4:30:07.0,76.66209656,1.718,2022-10-06
7,1,오후 4:30:12.0,74.01093857,1.719,2022-10-06
8,1,오후 4:30:17.0,71.19333629,1.736,2022-10-06
9,1,오후 4:30:22.0,72.28386419,1.676,2022-10-06
10,1,오후 4:30:27.0,74.3394548,1.612,2022-10-06
11,1,오후 4:30:32.0,73.49933689,1.637,2022-10-06
12,1,오후 4:30:37.0,72.81608582,1.683,2022-10-06
13,1,오후 4:30:42.0,69.08489761,1.664,2022-10-06
14,1,오후 4:30:47.0,72.47081535,1.648,2022-10-06
15,1,오후 4:30:52.0,71.84317473,1.564,2022-10-06
16,1,오후 4:30:57.0,71.18546554,1.64,2022-10-06
17,1,오후 4:31:02.0,72.55671043,1.627,2022-10-06
18,1,오후 4:31:07.0,72.93957562,1.612,2022-10-06
19,1,오후 4:31:12.0,70.13914228,1.643,2022-10-06
20,1,오후 4:31:17.0,68.66042142,1.651,2022-10-06
21,1,오후 4:31:22.0,70.17766014,1.588,2022-10-06
22,1,오후 4:31:27.0,69.58643441,1.554,2022-10-06
23,1,오후 4:31:32.1,71.87710396,1.589,2022-10-06
24,1,오후 4:31:37.1,73.01353467,1.575,2022-10-06
25,1,오후 4:31:42.1,66.08489761,1.628,2022-10-06
26,1,오후 4:31:47.1,66.47081535,1.653,2022-10-06
27,1,오후 4:31:52.1,69.84317473,1.496,2022-10-06
28,1,오후 4:31:57.1,68.18546554,1.504,2022-10-06
29,1,오후 4:32:02.1,67.55671043,1.581,2022-10-06
30,1,오후 4:32:07.1,69.93957562,1.544,2022-10-06
31,1,오후 4:32:12.1,66.04198315,1.529,2022-10-06
32,1,오후 4:32:17.1,66.31247367,1.583,2022-10-06
