Index,Process,Time,Temp,Current,Date
1,1,오후 4:27:07.0,74.04198315,1.505,2022-10-25
2,1,오후 4:27:12.0,73.31247367,1.512,2022-10-25
3,1,오후 4:27:17.0,74.53366359,1.676,2022-10-25
4,1,오후 4:27:22.0,75.74042367,1.66,2022-10-25
5,1,오후 4:27:27.0,76.0451851,1.688,2022-10-25
6,1,오후 4:27:32.0,76.4724905,1.715,2022-10-25
7,1,오후 4:27:37.0,72.04198315,1.722,2022-10-25
8,1,오후 4:27:42.0,72.31247367,1.732,2022-10-25
9,1,오후 4:27:47.0,72.53366359,1.631,2022-10-25
10,1,오후 4:27:52.0,71.74042367,1.637,2022-10-25
11,1,오후 4:27:57.0,73.0451851,1.642,2022-10-25
12,1,오후 4:28:02.0,74.4724905,1.624,2022-10-25
13,1,오후 4:28:07.0,71.204035,1.654,2022-10-25
14,1,오후 4:28:12.0,72.87178422,1.686,2022-10-25
15,1,오후 4:28:17.0,73.49957941,1.612,2022-10-25
16,1,오후 4:28:22.0,72.86391347,1.65,2022-10-25
17,1,오후 4:28:27.0,70.90814854,1.664,2022-10-25
18,1,오후 4:28:32.0,73.66209656,1.649,2022-10-25
19,1,오후 4:28:37.0,71.13914228,1.605,2022-10-25
20,1,오후 4:28:42.0,68.66042142,1.668,2022-10-25
21,1,오후 4:28:47.0,72.17766014,1.61,2022-10-25
22,1,오후 4:28:52.1,70.58643441,1.554,2022-10-25
23,1,오후 4:28:57.1,71.87710396,1.635,2022-10-25
24,1,오후 4:29:02.1,72.01353467,1.598,2022-10-25
25,1,오후 4:29:07.1,69.204035,1.627,2022-10-25
26,1,오후 4:29:12.1,69.87178422,1.63,2022-10-25
27,1,오후 4:29:17.1,68.49957941,1.566,2022-10-25
28,1,오후 4:29:22.1,70.86391347,1.582,2022-10-25
29,1,오후 4:29:27.1,70.90814854,1.551,2022-10-25
30,1,오후 4:29:32.1,68.66209656,1.604,2022-10-25
31,1,오후 4:29:37.1,66.00784573,1.605,2022-10-25
32,1,오후 4:29:42.1,66.11937724,1.554,2022-10-25
33,1,오후 4:29:47.1,66.12181234,1.494,2022-10-25
34,1,오후 4:29:52.1,67.06197574,1.496,2022-10-25
35,1,오후 4:29:57.1,65.08649643,1.497,2022-10-25
36,1,오후 4:30:02.1,65.25677527,1.518,2022-10-25
37,2,오후 4:30:29.9,75.00784573,1.473,2022-10-25
38,2,오후 4:30:34.9,73.11937724,1.477,2022-10-25
39,2,오후 4:30:39.9,73.12181234,1.699,2022-10-25
40,2,오후 4:30:44.9,74.06197574,1.655,2022-10-25
41,2,오후 4:30:49.9,73.08649643,1.655,2022-10-25
42,2,오후 4:30:54.9,73.25677527,1.677,2022-10-25
43,2,오후 4:30:59.9,74.13914228,1.655,2022-10-25
44,2,오후 4:31:04.9,74.66042142,1.659,2022-10-25
45,2,오후 4:31:09.9,79.50618989,1.823116322,2022-10-25
46,2,오후 4:31:14.9,73.58643441,1.69,2022-10-25
47,2,오후 4:31:19.9,75.87710396,1.657,2022-10-25
48,2,오후 4:31:24.9,73.01353467,1.666,2022-10-25
49,2,오후 4:31:29.9,70.00784573,1.719,2022-10-25
50,2,오후 4:31:34.9,69.11937724,1.653,2022-10-25
51,2,오후 4:31:39.9,72.12181234,1.585,2022-10-25
52,2,오후 4:31:44.9,69.06197574,1.564,2022-10-25
53,2,오후 4:31:49.9,70.08649643,1.633,2022-10-25
54,2,오후 4:31:54.9,71.25677527,1.563,2022-10-25
55,2,오후 4:31:59.9,70.04198315,1.586,2022-10-25
56,2,오후 4:32:05.0,68.31247367,1.613,2022-10-25
57,2,오후 4:32:10.0,69.53366359,1.585,2022-10-25
58,2,오후 4:32:15.0,71.74042367,1.546,2022-10-25
59,2,오후 4:32:20.0,72.0451851,1.574,2022-10-25
60,2,오후 4:32:25.0,72.4724905,1.624,2022-10-25
61,2,오후 4:32:30.0,68.204035,1.631,2022-10-25
62,2,오후 4:32:35.0,69.87178422,1.641,2022-10-25
63,2,오후 4:32:40.0,68.49957941,1.543,2022-10-25
64,2,오후 4:32:45.0,69.86391347,1.581,2022-10-25
65,2,오후 4:32:50.0,67.90814854,1.55,2022-10-25
