Index,Process,Time,Temp,Current,Date
1,1,오후 4:29:26.0,75.01093857,1.527,2022-10-19
2,1,오후 4:29:31.0,75.19333629,1.512,2022-10-19
3,1,오후 4:29:36.0,75.28386419,1.698,2022-10-19
4,1,오후 4:29:41.0,74.3394548,1.703,2022-10-19
5,1,오후 4:29:46.0,75.49933689,1.705,2022-10-19
6,1,오후 4:29:51.0,75.81608582,1.683,2022-10-19
7,1,오후 4:29:56.0,72.08489761,1.71,2022-10-19
8,1,오후 4:30:01.0,74.47081535,1.717,2022-10-19
9,1,오후 4:30:06.0,73.84317473,1.632,2022-10-19
10,1,오후 4:30:11.0,73.18546554,1.686,2022-10-19
11,1,오후 4:30:16.0,72.55671043,1.672,2022-10-19
12,1,오후 4:30:21.0,72.93957562,1.657,2022-10-19
13,1,오후 4:30:26.0,71.00784573,1.643,2022-10-19
14,1,오후 4:30:31.0,69.11937724,1.652,2022-10-19
15,1,오후 4:30:36.0,71.12181234,1.608,2022-10-19
16,1,오후 4:30:41.0,69.06197574,1.564,2022-10-19
17,1,오후 4:30:46.0,70.08649643,1.61,2022-10-19
18,1,오후 4:30:51.1,72.25677527,1.563,2022-10-19
19,1,오후 4:30:56.1,69.204035,1.586,2022-10-19
20,1,오후 4:31:01.1,69.87178422,1.635,2022-10-19
21,1,오후 4:31:06.1,71.49957941,1.567,2022-10-19
22,1,오후 4:31:11.1,71.86391347,1.582,2022-10-19
23,1,오후 4:31:16.1,70.90814854,1.619,2022-10-19
24,1,오후 4:31:21.1,70.66209656,1.627,2022-10-19
25,1,오후 4:31:26.1,67.204035,1.605,2022-10-19
26,1,오후 4:31:31.1,66.87178422,1.6,2022-10-19
27,1,오후 4:31:36.1,68.49957941,1.521,2022-10-19
28,1,오후 4:31:41.1,70.86391347,1.513,2022-10-19
29,1,오후 4:31:46.1,67.90814854,1.55,2022-10-19
30,1,오후 4:31:51.1,70.66209656,1.604,2022-10-19
31,1,오후 4:31:56.1,64.04198315,1.537,2022-10-19
32,1,오후 4:32:01.1,64.31247367,1.599,2022-10-19
33,1,오후 4:32:06.1,65.53366359,1.449,2022-10-19
