Index,Process,Time,Temp,Current,Date
1,1,오후 4:22:23.0,76.204035,1.513,2022-09-24
2,1,오후 4:22:28.0,75.87178422,1.517,2022-09-24
3,1,오후 4:22:33.0,76.49957941,1.726,2022-09-24
4,1,오후 4:22:38.0,74.86391347,1.718,2022-09-24
5,1,오후 4:22:43.0,75.90814854,1.732,2022-09-24
6,1,오후 4:22:48.0,74.66209656,1.695,2022-09-24
7,1,오후 4:22:53.0,74.204035,1.718,2022-09-24
8,1,오후 4:22:58.0,73.87178422,1.69,2022-09-24
9,1,오후 4:23:03.0,75.49957941,1.68,2022-09-24
10,1,오후 4:23:08.0,73.86391347,1.673,2022-09-24
11,1,오후 4:23:13.0,75.90814854,1.71,2022-09-24
12,1,오후 4:23:18.0,75.66209656,1.673,2022-09-24
13,1,오후 4:23:23.0,72.08489761,1.718,2022-09-24
14,1,오후 4:23:28.0,72.47081535,1.713,2022-09-24
15,1,오후 4:23:33.0,69.84317473,1.632,2022-09-24
16,1,오후 4:23:38.0,71.18546554,1.64,2022-09-24
17,1,오후 4:23:43.0,70.55671043,1.581,2022-09-24
18,1,오후 4:23:48.0,70.93957562,1.611,2022-09-24
19,1,오후 4:23:53.1,68.04198315,1.597,2022-09-24
20,1,오후 4:23:58.1,71.31247367,1.606,2022-09-24
21,1,오후 4:24:03.1,68.53366359,1.54,2022-09-24
22,1,오후 4:24:08.1,68.74042367,1.615,2022-09-24
23,1,오후 4:24:13.1,71.0451851,1.551,2022-09-24
24,1,오후 4:24:18.1,70.4724905,1.556,2022-09-24
25,1,오후 4:24:23.1,67.01093857,1.609,2022-09-24
26,1,오후 4:24:28.1,66.19333629,1.596,2022-09-24
27,1,오후 4:24:33.1,73.10268834,1.647106284,2022-09-24
28,1,오후 4:24:38.1,69.3394548,1.498,2022-09-24
29,1,오후 4:24:43.1,69.49933689,1.523,2022-09-24
30,1,오후 4:24:48.1,68.81608582,1.569,2022-09-24
31,1,오후 4:24:53.1,64.04198315,1.573,2022-09-24
32,1,오후 4:24:58.1,64.31247367,1.558,2022-09-24
33,1,오후 4:25:03.1,64.53366359,1.449,2022-09-24
34,1,오후 4:25:08.1,64.74042367,1.455,2022-09-24
35,1,오후 4:25:13.1,67.0451851,1.46,2022-09-24
36,1,오후 4:25:18.1,65.4724905,1.465,2022-09-24
37,2,오후 4:25:45.8,75.204035,1.517,2022-09-24
38,2,오후 4:25:50.8,75.87178422,1.481,2022-09-24
39,2,오후 4:25:55.8,76.49957941,1.702,2022-09-24
40,2,오후 4:26:00.8,74.86391347,1.719,2022-09-24
41,2,오후 4:26:05.8,76.90814854,1.733,2022-09-24
42,2,오후 4:26:10.8,76.66209656,1.695,2022-09-24
43,2,오후 4:26:15.8,73.08489761,1.741,2022-09-24
44,2,오후 4:26:20.8,74.47081535,1.736,2022-09-24
45,2,오후 4:26:25.9,73.84317473,1.655,2022-09-24
46,2,오후 4:26:30.9,72.18546554,1.686,2022-09-24
47,2,오후 4:26:35.9,74.55671043,1.672,2022-09-24
48,2,오후 4:26:40.9,72.93957562,1.634,2022-09-24
49,2,오후 4:26:45.9,71.08489761,1.688,2022-09-24
50,2,오후 4:26:50.9,71.47081535,1.652,2022-09-24
51,2,오후 4:26:55.9,70.84317473,1.609,2022-09-24
52,2,오후 4:27:00.9,71.18546554,1.618,2022-09-24
53,2,오후 4:27:05.9,70.55671043,1.603,2022-09-24
54,2,오후 4:27:10.9,72.93957562,1.611,2022-09-24
55,2,오후 4:27:15.9,69.01093857,1.597,2022-09-24
56,2,오후 4:27:20.9,69.19333629,1.651,2022-09-24
57,2,오후 4:27:25.9,68.28386419,1.562,2022-09-24
58,2,오후 4:27:30.9,68.3394548,1.566,2022-09-24
59,2,오후 4:27:35.9,69.49933689,1.546,2022-09-24
60,2,오후 4:27:40.9,68.81608582,1.547,2022-09-24
61,2,오후 4:27:45.9,69.204035,1.574,2022-09-24
62,2,오후 4:27:50.9,67.87178422,1.558,2022-09-24
63,2,오후 4:27:55.9,67.49957941,1.567,2022-09-24
64,2,오후 4:28:00.9,70.86391347,1.537,2022-09-24
65,2,오후 4:28:05.9,67.90814854,1.528,2022-09-24
66,2,오후 4:28:10.9,70.66209656,1.604,2022-09-24
67,2,오후 4:28:15.9,73.64883868,1.714034916,2022-09-24
68,2,오후 4:28:21.0,65.31247367,1.6,2022-09-24
69,2,오후 4:28:26.0,65.53366359,1.495,2022-09-24
70,2,오후 4:28:31.0,64.74042367,1.478,2022-09-24
71,2,오후 4:28:36.0,68.0451851,1.483,2022-09-24
72,2,오후 4:28:41.0,65.4724905,1.465,2022-09-24
73,3,오후 4:29:06.5,76.00784573,1.54,2022-09-24
74,3,오후 4:29:11.5,76.11937724,1.481,2022-09-24
75,3,오후 4:29:16.5,75.12181234,1.722,2022-09-24
