Index,Process,Time,Temp,Current,Date
1,1,오후 4:23:21.0,74.01093857,1.529,2022-09-15
2,1,오후 4:23:26.0,73.19333629,1.492,2022-09-15
3,1,오후 4:23:31.0,73.28386419,1.676,2022-09-15
4,1,오후 4:23:36.0,76.3394548,1.658,2022-09-15
5,1,오후 4:23:41.0,76.49933689,1.659,2022-09-15
6,1,오후 4:23:46.0,75.81608582,1.728,2022-09-15
7,1,오후 4:23:51.0,74.04198315,1.733,2022-09-15
8,1,오후 4:23:56.0,72.31247367,1.717,2022-09-15
9,1,오후 4:24:01.0,73.53366359,1.677,2022-09-15
10,1,오후 4:24:06.0,71.74042367,1.637,2022-09-15
11,1,오후 4:24:11.0,73.0451851,1.665,2022-09-15
12,1,오후 4:24:16.0,73.4724905,1.624,2022-09-15
13,1,오후 4:24:21.0,71.01093857,1.654,2022-09-15
14,1,오후 4:24:26.0,69.19333629,1.664,2022-09-15
15,1,오후 4:24:31.0,72.28386419,1.607,2022-09-15
16,1,오후 4:24:36.0,72.3394548,1.566,2022-09-15
17,1,오후 4:24:41.0,72.49933689,1.636,2022-09-15
18,1,오후 4:24:46.0,71.81608582,1.637,2022-09-15
19,1,오후 4:24:51.1,70.204035,1.641,2022-09-15
20,1,오후 4:24:56.1,68.87178422,1.625,2022-09-15
21,1,오후 4:25:01.1,69.49957941,1.589,2022-09-15
22,1,오후 4:25:06.1,70.86391347,1.559,2022-09-15
23,1,오후 4:25:11.1,69.90814854,1.573,2022-09-15
24,1,오후 4:25:16.1,72.66209656,1.604,2022-09-15
25,1,오후 4:25:21.1,68.04198315,1.583,2022-09-15
26,1,오후 4:25:26.1,66.31247367,1.645,2022-09-15
27,1,오후 4:25:31.1,68.53366359,1.54,2022-09-15
28,1,오후 4:25:36.1,66.74042367,1.501,2022-09-15
29,1,오후 4:25:41.1,67.0451851,1.551,2022-09-15
30,1,오후 4:25:46.1,67.4724905,1.511,2022-09-15
31,1,오후 4:25:51.1,64.00784573,1.517,2022-09-15
32,1,오후 4:25:56.1,66.11937724,1.527,2022-09-15
33,1,오후 4:26:01.1,64.12181234,1.449,2022-09-15
34,1,오후 4:26:06.1,66.06197574,1.496,2022-09-15
35,1,오후 4:26:11.1,67.08649643,1.451,2022-09-15
36,1,오후 4:26:16.1,66.25677527,1.495,2022-09-15
37,2,오후 4:26:43.7,73.08489761,1.519,2022-09-15
38,2,오후 4:26:48.7,73.47081535,1.5,2022-09-15
39,2,오후 4:26:53.7,75.84317473,1.654,2022-09-15
40,2,오후 4:26:58.7,77.18546554,1.664,2022-09-15
41,2,오후 4:27:03.7,77.55671043,1.718,2022-09-15
