Index,Process,Time,Temp,Current,Date
1,1,오후 4:24:47.0,120.5527009,0.888032165,2022-09-30
2,1,오후 4:24:52.0,122.4358497,0.965766186,2022-09-30
3,1,오후 4:24:57.0,120.9972557,1.146033036,2022-09-30
4,1,오후 4:25:02.0,121.0878045,1.178890652,2022-09-30
5,1,오후 4:25:07.0,126.4238192,1.153033036,2022-09-30
6,1,오후 4:25:12.0,130.1480442,1.081032165,2022-09-30
7,1,오후 4:25:17.0,120.6032679,1.062032165,2022-09-30
8,1,오후 4:25:22.0,116.157307,1.238890652,2022-09-30
9,1,오후 4:25:27.0,121.3323669,1.125348278,2022-09-30
10,1,오후 4:25:32.0,120.1120728,1.135890652,2022-09-30
11,1,오후 4:25:37.0,123.92258,1.041032165,2022-09-30
12,1,오후 4:25:42.0,111.3771861,1.141033036,2022-09-30
13,1,오후 4:25:47.0,118.9089101,1.030032165,2022-09-30
14,1,오후 4:25:52.0,114.786372,1.231960343,2022-09-30
15,1,오후 4:25:57.0,110.4100409,1.080766186,2022-09-30
16,1,오후 4:26:02.0,125.8839393,0.993032165,2022-09-30
17,1,오후 4:26:07.0,123.0436922,1.148890652,2022-09-30
18,1,오후 4:26:12.0,117.2415505,1.128033036,2022-09-30
19,1,오후 4:26:17.0,117.858226,1.060143316,2022-09-30
20,1,오후 4:26:22.0,118.7218439,1.027032165,2022-09-30
21,1,오후 4:26:27.0,114.3088662,1.201960343,2022-09-30
22,1,오후 4:26:32.0,120.2559958,1.143890652,2022-09-30
23,1,오후 4:26:37.1,115.7673715,1.036348278,2022-09-30
24,1,오후 4:26:42.1,118.9918058,1.114033036,2022-09-30
25,1,오후 4:26:47.1,109.4847162,1.053766186,2022-09-30
26,1,오후 4:26:52.1,113.4375335,1.051032165,2022-09-30
27,1,오후 4:26:57.1,110.7409753,0.929870531,2022-09-30
28,1,오후 4:27:02.1,111.3080581,1.099071046,2022-09-30
29,1,오후 4:27:07.1,115.9697661,1.103960343,2022-09-30
30,1,오후 4:27:12.1,113.6474998,0.991033036,2022-09-30
31,1,오후 4:27:17.1,108.7433807,1.000766186,2022-09-30
32,1,오후 4:27:22.1,110.6027208,1.009033036,2022-09-30
33,1,오후 4:27:27.1,107.8891456,0.919348278,2022-09-30
34,1,오후 4:27:32.1,113.4038621,1.045071046,2022-09-30
35,1,오후 4:27:37.1,115.1625834,0.871032165,2022-09-30
36,1,오후 4:27:42.1,107.4870102,0.929870531,2022-09-30
37,2,오후 4:28:09.7,119.1081077,0.913143316,2022-09-30
38,2,오후 4:28:14.7,121.7211747,0.925033036,2022-09-30
39,2,오후 4:28:19.8,125.6515294,1.244960343,2022-09-30
40,2,오후 4:28:24.8,125.7682301,1.059143316,2022-09-30
41,2,오후 4:28:29.8,123.0705311,1.308960343,2022-09-30
42,2,오후 4:28:34.8,125.3901634,1.173033036,2022-09-30
43,2,오후 4:28:39.8,120.9319911,1.301960343,2022-09-30
44,2,오후 4:28:44.8,128.5270293,1.213766186,2022-09-30
45,2,오후 4:28:49.8,112.9556371,1.229071046,2022-09-30
46,2,오후 4:28:54.8,111.9787328,1.286960343,2022-09-30
47,2,오후 4:28:59.8,122.0795008,1.213071046,2022-09-30
48,2,오후 4:29:04.8,124.9837094,1.045143316,2022-09-30
49,2,오후 4:29:09.8,115.4344734,1.130870531,2022-09-30
50,2,오후 4:29:14.8,114.2751321,1.093348278,2022-09-30
51,2,오후 4:29:19.8,112.5890487,1.033033036,2022-09-30
52,2,오후 4:29:24.8,117.3781332,1.136071046,2022-09-30
53,2,오후 4:29:29.8,120.5843577,0.962032165,2022-09-30
54,2,오후 4:29:34.8,118.0531119,1.029032165,2022-09-30
55,2,오후 4:29:39.8,115.9839751,1.153890652,2022-09-30
56,2,오후 4:29:44.8,113.9482671,1.084033036,2022-09-30
57,2,오후 4:29:49.8,111.0196555,1.019870531,2022-09-30
58,2,오후 4:29:54.8,121.987004,1.090071046,2022-09-30
59,2,오후 4:29:59.9,112.5315244,0.976870531,2022-09-30
60,2,오후 4:30:04.9,116.3963837,1.080766186,2022-09-30
61,2,오후 4:30:09.9,104.7176091,1.012348278,2022-09-30
62,2,오후 4:30:14.9,116.5260845,1.061766186,2022-09-30
63,2,오후 4:30:19.9,120.7103111,1.014766186,2022-09-30
64,2,오후 4:30:24.9,113.4065832,1.098890652,2022-09-30
65,2,오후 4:30:29.9,118.2363911,1.138071046,2022-09-30
66,2,오후 4:30:34.9,107.5982132,1.124071046,2022-09-30
67,2,오후 4:30:39.9,104.3147701,1.007348278,2022-09-30
68,2,오후 4:30:44.9,103.4471681,0.980143316,2022-09-30
69,2,오후 4:30:49.9,110.7803181,0.920033036,2022-09-30
70,2,오후 4:30:54.9,116.5180999,1.072071046,2022-09-30
71,2,오후 4:30:59.9,107.7621951,0.931766186,2022-09-30
72,2,오후 4:31:04.9,111.5911636,1.004766186,2022-09-30
73,3,오후 4:31:32.1,127.1490593,0.993890652,2022-09-30
74,3,오후 4:31:37.1,131.05768,0.948032165,2022-09-30
75,3,오후 4:31:42.1,121.0620905,1.192033036,2022-09-30
76,3,오후 4:31:47.1,129.5889462,1.121143316,2022-09-30
77,3,오후 4:31:52.1,114.4920846,1.080032165,2022-09-30
78,3,오후 4:31:57.1,113.4420505,1.140870531,2022-09-30
79,3,오후 4:32:02.1,118.9825345,1.135348278,2022-09-30
80,3,오후 4:32:07.1,117.4716317,1.221071046,2022-09-30
81,3,오후 4:32:12.2,119.1044478,1.243960343,2022-09-30
82,3,오후 4:32:17.2,110.7462987,1.103033036,2022-09-30
83,3,오후 4:32:22.2,122.0290969,1.053032165,2022-09-30
84,3,오후 4:32:27.2,127.7266644,1.065870531,2022-09-30
85,3,오후 4:32:32.2,117.5667888,1.130890652,2022-09-30
86,3,오후 4:32:37.2,119.8716308,1.076143316,2022-09-30
87,3,오후 4:32:42.2,119.1954155,1.067870531,2022-09-30
88,3,오후 4:32:47.2,116.6035478,1.093033036,2022-09-30
89,3,오후 4:32:52.2,113.5358244,1.128766186,2022-09-30
90,3,오후 4:32:57.2,122.1350824,1.092766186,2022-09-30
91,3,오후 4:33:02.2,117.2361369,1.106870531,2022-09-30
92,3,오후 4:33:07.2,117.5389445,1.051032165,2022-09-30
93,3,오후 4:33:12.2,108.8732208,1.034348278,2022-09-30
94,3,오후 4:33:17.2,119.5916993,1.099071046,2022-09-30
95,3,오후 4:33:22.2,124.5529079,1.074033036,2022-09-30
96,3,오후 4:33:27.2,120.3385925,1.083348278,2022-09-30
97,3,오후 4:33:32.2,106.1051132,1.233960343,2022-09-30
98,3,오후 4:33:37.2,117.2671307,1.100766186,2022-09-30
99,3,오후 4:33:42.2,119.6025936,1.084890652,2022-09-30
100,3,오후 4:33:47.3,113.8842012,0.944032165,2022-09-30
101,3,오후 4:33:52.3,118.5249239,0.969143316,2022-09-30
102,3,오후 4:33:57.3,111.5911636,1.146960343,2022-09-30
103,3,오후 4:34:02.3,105.9447538,0.961032165,2022-09-30
104,3,오후 4:34:07.3,113.7297906,1.140960343,2022-09-30
105,3,오후 4:34:12.3,110.2938442,0.905870531,2022-09-30
106,3,오후 4:34:17.3,106.0329707,0.967766186,2022-09-30
107,3,오후 4:34:22.3,115.3933009,0.899348278,2022-09-30
108,3,오후 4:34:27.3,110.3050037,0.920348278,2022-09-30
109,4,오후 4:34:54.8,74.13914228,1.518,2022-09-30
110,4,오후 4:34:59.8,75.66042142,1.454,2022-09-30
111,4,오후 4:35:04.8,77.17766014,1.678,2022-09-30
112,4,오후 4:35:09.8,74.58643441,1.713,2022-09-30
113,4,오후 4:35:14.8,76.87710396,1.748,2022-09-30
114,4,오후 4:35:19.8,78.01353467,1.689,2022-09-30
115,4,오후 4:35:24.8,74.01093857,1.741,2022-09-30
116,4,오후 4:35:29.8,73.19333629,1.766,2022-09-30
117,4,오후 4:35:34.8,71.28386419,1.676,2022-09-30
118,4,오후 4:35:39.8,71.3394548,1.658,2022-09-30
119,4,오후 4:35:44.8,73.49933689,1.614,2022-09-30
120,4,오후 4:35:49.8,74.81608582,1.615,2022-09-30
121,4,오후 4:35:54.8,71.00784573,1.664,2022-09-30
122,4,오후 4:35:59.9,70.11937724,1.694,2022-09-30
123,4,오후 4:36:04.9,70.12181234,1.607,2022-09-30
124,4,오후 4:36:09.9,72.06197574,1.587,2022-09-30
125,4,오후 4:36:14.9,69.08649643,1.588,2022-09-30
126,4,오후 4:36:19.9,72.25677527,1.632,2022-09-30
127,4,오후 4:36:24.9,70.01093857,1.564,2022-09-30
128,4,오후 4:36:29.9,69.19333629,1.636,2022-09-30
129,4,오후 4:36:34.9,69.28386419,1.584,2022-09-30
130,4,오후 4:36:39.9,71.3394548,1.567,2022-09-30
131,4,오후 4:36:44.9,68.49933689,1.568,2022-09-30
132,4,오후 4:36:49.9,71.81608582,1.615,2022-09-30
133,4,오후 4:36:54.9,67.13914228,1.551,2022-09-30
134,4,오후 4:36:59.9,69.66042142,1.626,2022-09-30
135,4,오후 4:37:04.9,68.17766014,1.519,2022-09-30
136,4,오후 4:37:09.9,70.58643441,1.577,2022-09-30
137,4,오후 4:37:14.9,69.87710396,1.543,2022-09-30
138,4,오후 4:37:19.9,71.01353467,1.598,2022-09-30
139,4,오후 4:37:24.9,67.00784573,1.581,2022-09-30
140,4,오후 4:37:29.9,66.11937724,1.608,2022-09-30
141,4,오후 4:37:34.9,66.12181234,1.517,2022-09-30
142,4,오후 4:37:39.9,66.06197574,1.496,2022-09-30
143,4,오후 4:37:44.9,64.08649643,1.497,2022-09-30
144,4,오후 4:37:49.9,67.25677527,1.495,2022-09-30
145,5,오후 4:38:16.9,74.00784573,1.45,2022-09-30
146,5,오후 4:38:21.9,74.11937724,1.522,2022-09-30
147,5,오후 4:38:26.9,74.12181234,1.676,2022-09-30
148,5,오후 4:38:31.9,76.06197574,1.678,2022-09-30
149,5,오후 4:38:36.9,73.08649643,1.679,2022-09-30
150,5,오후 4:38:41.9,73.25677527,1.723,2022-09-30
151,5,오후 4:38:46.9,72.01093857,1.655,2022-09-30
152,5,오후 4:38:51.9,73.19333629,1.658,2022-09-30
153,5,오후 4:38:56.9,72.28386419,1.631,2022-09-30
