Index,Process,Time,Temp,Current,Date
1,1,오후 4:23:14.0,76.08489761,1.506,2022-09-13
2,1,오후 4:23:19.0,76.47081535,1.492,2022-09-13
3,1,오후 4:23:24.0,74.84317473,1.723,2022-09-13
4,1,오후 4:23:29.0,74.18546554,1.732,2022-09-13
5,1,오후 4:23:34.0,77.55671043,1.695,2022-09-13
6,1,오후 4:23:39.0,76.93957562,1.68,2022-09-13
7,1,오후 4:23:44.0,74.08489761,1.756,2022-09-13
8,1,오후 4:23:49.0,74.47081535,1.743,2022-09-13
9,1,오후 4:23:54.0,74.84317473,1.678,2022-09-13
10,1,오후 4:23:59.0,75.18546554,1.686,2022-09-13
11,1,오후 4:24:04.0,72.55671043,1.694,2022-09-13
12,1,오후 4:24:09.0,72.93957562,1.703,2022-09-13
13,1,오후 4:24:14.0,69.04198315,1.642,2022-09-13
14,1,오후 4:24:19.0,71.31247367,1.652,2022-09-13
15,1,오후 4:24:24.0,72.53366359,1.563,2022-09-13
16,1,오후 4:24:29.0,70.74042367,1.614,2022-09-13
17,1,오후 4:24:34.0,72.0451851,1.642,2022-09-13
18,1,오후 4:24:39.0,70.4724905,1.601,2022-09-13
19,1,오후 4:24:44.0,69.13914228,1.631,2022-09-13
20,1,오후 4:24:49.0,69.66042142,1.595,2022-09-13
21,1,오후 4:24:54.0,69.17766014,1.565,2022-09-13
22,1,오후 4:24:59.0,72.58643441,1.577,2022-09-13
23,1,오후 4:25:04.0,69.87710396,1.566,2022-09-13
24,1,오후 4:25:09.0,73.01353467,1.644,2022-09-13
25,1,오후 4:25:14.0,66.04198315,1.582,2022-09-13
26,1,오후 4:25:19.1,69.31247367,1.654,2022-09-13
27,1,오후 4:25:24.1,68.53366359,1.494,2022-09-13
28,1,오후 4:25:29.1,69.74042367,1.569,2022-09-13
29,1,오후 4:25:34.1,67.0451851,1.551,2022-09-13
30,1,오후 4:25:39.1,69.4724905,1.578,2022-09-13
31,1,오후 4:25:44.1,66.01093857,1.517,2022-09-13
32,1,오후 4:25:49.1,66.19333629,1.572,2022-09-13
33,1,오후 4:25:54.1,67.28386419,1.494,2022-09-13
34,1,오후 4:25:59.1,67.3394548,1.498,2022-09-13
35,1,오후 4:26:04.1,73.29751997,1.652739575,2022-09-13
36,1,오후 4:26:09.1,67.81608582,1.524,2022-09-13
37,2,오후 4:26:34.4,73.00784573,1.528,2022-09-13
38,2,오후 4:26:39.4,75.11937724,1.535,2022-09-13
39,2,오후 4:26:44.4,74.12181234,1.653,2022-09-13
40,2,오후 4:26:49.5,76.06197574,1.701,2022-09-13
41,2,오후 4:26:54.5,73.08649643,1.679,2022-09-13
42,2,오후 4:26:59.5,73.25677527,1.723,2022-09-13
43,2,오후 4:27:04.5,71.08489761,1.655,2022-09-13
44,2,오후 4:27:09.5,77.65173423,1.80247317,2022-09-13
45,2,오후 4:27:14.5,73.84317473,1.609,2022-09-13
46,2,오후 4:27:19.5,74.18546554,1.618,2022-09-13
47,2,오후 4:27:24.5,74.55671043,1.672,2022-09-13
48,2,오후 4:27:29.5,73.93957562,1.68,2022-09-13
49,2,오후 4:27:34.5,69.08489761,1.688,2022-09-13
50,2,오후 4:27:39.5,72.47081535,1.675,2022-09-13
51,2,오후 4:27:44.5,71.84317473,1.563,2022-09-13
52,2,오후 4:27:49.5,73.18546554,1.641,2022-09-13
53,2,오후 4:27:54.5,72.55671043,1.626,2022-09-13
54,2,오후 4:27:59.5,72.93957562,1.657,2022-09-13
55,2,오후 4:28:04.5,71.00784573,1.643,2022-09-13
56,2,오후 4:28:09.5,68.11937724,1.651,2022-09-13
57,2,오후 4:28:14.5,71.12181234,1.607,2022-09-13
58,2,오후 4:28:19.6,70.06197574,1.542,2022-09-13
59,2,오후 4:28:24.6,69.08649643,1.61,2022-09-13
60,2,오후 4:28:29.6,69.25677527,1.586,2022-09-13
61,2,오후 4:28:34.6,69.01093857,1.564,2022-09-13
62,2,오후 4:28:39.6,67.19333629,1.568,2022-09-13
63,2,오후 4:28:44.6,69.28386419,1.562,2022-09-13
64,2,오후 4:28:49.6,66.3394548,1.521,2022-09-13
65,2,오후 4:28:54.6,67.49933689,1.568,2022-09-13
66,2,오후 4:28:59.6,66.81608582,1.502,2022-09-13
67,2,오후 4:29:04.6,65.04198315,1.528,2022-09-13
68,2,오후 4:29:09.6,67.31247367,1.512,2022-09-13
69,2,오후 4:29:14.6,64.53366359,1.472,2022-09-13
70,2,오후 4:29:19.6,67.74042367,1.524,2022-09-13
71,2,오후 4:29:24.6,68.0451851,1.46,2022-09-13
72,2,오후 4:29:29.6,68.4724905,1.533,2022-09-13
73,3,오후 4:29:57.6,76.01093857,1.54,2022-09-13
74,3,오후 4:30:02.6,73.19333629,1.55,2022-09-13
75,3,오후 4:30:07.6,76.28386419,1.722,2022-09-13
76,3,오후 4:30:12.6,76.3394548,1.657,2022-09-13
77,3,오후 4:30:17.6,76.49933689,1.727,2022-09-13
78,3,오후 4:30:22.6,74.81608582,1.728,2022-09-13
79,3,오후 4:30:27.6,74.204035,1.733,2022-09-13
80,3,오후 4:30:32.6,72.87178422,1.694,2022-09-13
81,3,오후 4:30:37.6,74.49957941,1.681,2022-09-13
82,3,오후 4:30:42.6,74.86391347,1.65,2022-09-13
83,3,오후 4:30:47.6,73.90814854,1.687,2022-09-13
84,3,오후 4:30:52.6,75.66209656,1.695,2022-09-13
85,3,오후 4:30:57.6,69.04198315,1.673,2022-09-13
86,3,오후 4:31:02.6,72.31247367,1.713,2022-09-13
87,3,오후 4:31:07.6,71.53366359,1.563,2022-09-13
88,3,오후 4:31:12.6,71.74042367,1.637,2022-09-13
89,3,오후 4:31:17.6,70.0451851,1.62,2022-09-13
90,3,오후 4:31:22.6,73.4724905,1.624,2022-09-13
91,3,오후 4:31:27.6,69.08489761,1.586,2022-09-13
92,3,오후 4:31:32.6,70.47081535,1.663,2022-09-13
93,3,오후 4:31:37.7,70.84317473,1.563,2022-09-13
94,3,오후 4:31:42.7,72.18546554,1.595,2022-09-13
95,3,오후 4:31:47.7,70.55671043,1.604,2022-09-13
96,3,오후 4:31:52.7,69.93957562,1.634,2022-09-13
97,3,오후 4:31:57.7,67.00784573,1.597,2022-09-13
98,3,오후 4:32:02.7,68.11937724,1.583,2022-09-13
99,3,오후 4:32:07.7,66.12181234,1.516,2022-09-13
100,3,오후 4:32:12.7,69.06197574,1.542,2022-09-13
101,3,오후 4:32:17.7,67.08649643,1.496,2022-09-13
102,3,오후 4:32:22.7,68.25677527,1.563,2022-09-13
103,3,오후 4:32:27.7,64.00784573,1.518,2022-09-13
104,3,오후 4:32:32.7,64.11937724,1.545,2022-09-13
105,3,오후 4:32:37.7,65.12181234,1.448,2022-09-13
106,3,오후 4:32:42.7,65.06197574,1.451,2022-09-13
107,3,오후 4:32:47.7,65.08649643,1.473,2022-09-13
108,3,오후 4:32:52.7,65.25677527,1.472,2022-09-13
109,4,오후 4:33:20.1,74.01093857,1.473,2022-09-13
110,4,오후 4:33:25.1,74.19333629,1.477,2022-09-13
111,4,오후 4:33:30.1,75.28386419,1.676,2022-09-13
112,4,오후 4:33:35.1,74.3394548,1.679,2022-09-13
113,4,오후 4:33:40.1,75.49933689,1.705,2022-09-13
114,4,오후 4:33:45.1,73.81608582,1.683,2022-09-13
115,4,오후 4:33:50.1,73.01093857,1.709,2022-09-13
116,4,오후 4:33:55.1,71.19333629,1.671,2022-09-13
117,4,오후 4:34:00.1,82.84003703,1.843396042,2022-09-13
118,4,오후 4:34:05.1,74.3394548,1.612,2022-09-13
119,4,오후 4:34:10.1,71.49933689,1.682,2022-09-13
120,4,오후 4:34:15.1,74.81608582,1.683,2022-09-13
121,4,오후 4:34:20.1,72.204035,1.618,2022-09-13
122,4,오후 4:34:25.1,70.87178422,1.694,2022-09-13
123,4,오후 4:34:30.1,72.49957941,1.635,2022-09-13
124,4,오후 4:34:35.2,73.86391347,1.604,2022-09-13
125,4,오후 4:34:40.2,73.90814854,1.641,2022-09-13
126,4,오후 4:34:45.2,73.66209656,1.672,2022-09-13
127,4,오후 4:34:50.2,68.04198315,1.673,2022-09-13
128,4,오후 4:34:55.2,69.31247367,1.668,2022-09-13
129,4,오후 4:35:00.2,68.53366359,1.54,2022-09-13
130,4,오후 4:35:05.2,68.74042367,1.569,2022-09-13
131,4,오후 4:35:10.2,71.0451851,1.551,2022-09-13
132,4,오후 4:35:15.2,72.4724905,1.556,2022-09-13
133,4,오후 4:35:20.2,66.13914228,1.608,2022-09-13
134,4,오후 4:35:25.2,66.66042142,1.641,2022-09-13
135,4,오후 4:35:30.2,68.17766014,1.497,2022-09-13
136,4,오후 4:35:35.2,69.58643441,1.508,2022-09-13
137,4,오후 4:35:40.2,68.87710396,1.543,2022-09-13
138,4,오후 4:35:45.2,71.01353467,1.575,2022-09-13
139,4,오후 4:35:50.2,66.00784573,1.559,2022-09-13
140,4,오후 4:35:55.2,64.11937724,1.607,2022-09-13
141,4,오후 4:36:00.3,67.12181234,1.494,2022-09-13
142,4,오후 4:36:05.3,65.06197574,1.451,2022-09-13
143,4,오후 4:36:10.3,64.08649643,1.519,2022-09-13
144,4,오후 4:36:15.3,64.25677527,1.472,2022-09-13
145,5,오후 4:36:40.3,73.204035,1.45,2022-09-13
146,5,오후 4:36:45.3,73.87178422,1.454,2022-09-13
147,5,오후 4:36:50.3,75.49957941,1.657,2022-09-13
148,5,오후 4:36:55.3,77.86391347,1.672,2022-09-13
149,5,오후 4:37:00.3,74.90814854,1.71,2022-09-13
150,5,오후 4:37:05.3,74.66209656,1.763,2022-09-13
151,5,오후 4:37:10.3,74.08489761,1.696,2022-09-13
152,5,오후 4:37:15.3,74.47081535,1.691,2022-09-13
153,5,오후 4:37:20.3,72.84317473,1.678,2022-09-13
154,5,오후 4:37:25.3,74.18546554,1.686,2022-09-13
155,5,오후 4:37:30.4,73.55671043,1.649,2022-09-13
156,5,오후 4:37:35.4,72.93957562,1.68,2022-09-13
157,5,오후 4:37:40.4,69.13914228,1.666,2022-09-13
158,5,오후 4:37:45.4,69.66042142,1.651,2022-09-13
159,5,오후 4:37:50.4,71.17766014,1.565,2022-09-13
160,5,오후 4:37:55.4,71.58643441,1.577,2022-09-13
161,5,오후 4:38:00.4,71.87710396,1.611,2022-09-13
162,5,오후 4:38:05.4,72.01353467,1.621,2022-09-13
163,5,오후 4:38:10.4,68.04198315,1.628,2022-09-13
164,5,오후 4:38:15.4,70.31247367,1.63,2022-09-13
165,5,오후 4:38:20.4,71.53366359,1.54,2022-09-13
166,5,오후 4:38:25.4,70.74042367,1.592,2022-09-13
167,5,오후 4:38:30.4,69.0451851,1.62,2022-09-13
168,5,오후 4:38:35.4,70.4724905,1.601,2022-09-13
169,5,오후 4:38:40.4,68.00784573,1.563,2022-09-13
170,5,오후 4:38:45.4,66.11937724,1.596,2022-09-13
171,5,오후 4:38:50.4,68.12181234,1.54,2022-09-13
172,5,오후 4:38:55.4,68.06197574,1.497,2022-09-13
173,5,오후 4:39:00.4,66.08649643,1.542,2022-09-13
174,5,오후 4:39:05.4,69.25677527,1.541,2022-09-13
175,5,오후 4:39:10.4,67.13914228,1.495,2022-09-13
176,5,오후 4:39:15.5,64.66042142,1.568,2022-09-13
177,5,오후 4:39:20.5,67.17766014,1.519,2022-09-13
178,5,오후 4:39:25.5,67.58643441,1.463,2022-09-13
179,5,오후 4:39:30.5,68.87710396,1.52,2022-09-13
180,5,오후 4:39:35.5,68.01353467,1.53,2022-09-13
181,6,오후 4:40:00.5,76.01093857,1.559,2022-09-13
182,6,오후 4:40:05.5,76.19333629,1.539,2022-09-13
183,6,오후 4:40:10.5,74.28386419,1.721,2022-09-13
184,6,오후 4:40:15.5,75.3394548,1.725,2022-09-13
185,6,오후 4:40:20.5,73.49933689,1.682,2022-09-13
186,6,오후 4:40:25.5,73.81608582,1.706,2022-09-13
187,6,오후 4:40:30.6,80.44526104,1.807905578,2022-09-13
188,6,오후 4:40:35.6,74.31247367,1.671,2022-09-13
189,6,오후 4:40:40.6,73.53366359,1.676,2022-09-13
190,6,오후 4:40:45.6,73.74042367,1.683,2022-09-13
191,6,오후 4:40:50.6,74.0451851,1.665,2022-09-13
192,6,오후 4:40:55.6,73.4724905,1.67,2022-09-13
193,6,오후 4:41:00.6,69.04198315,1.676,2022-09-13
194,6,오후 4:41:05.6,69.31247367,1.664,2022-09-13
195,6,오후 4:41:10.6,70.53366359,1.562,2022-09-13
196,6,오후 4:41:15.6,70.74042367,1.569,2022-09-13
197,6,오후 4:41:20.6,73.0451851,1.597,2022-09-13
198,6,오후 4:41:25.6,71.4724905,1.601,2022-09-13
199,6,오후 4:41:30.6,68.01093857,1.654,2022-09-13
200,6,오후 4:41:35.6,71.19333629,1.618,2022-09-13
201,6,오후 4:41:40.6,68.28386419,1.539,2022-09-13
