Index,Process,Time,Temp,Current,Date
1,1,오후 4:29:06.0,74.00784573,1.459,2022-09-23
2,1,오후 4:29:11.0,76.11937724,1.512,2022-09-23
3,1,오후 4:29:16.0,73.12181234,1.676,2022-09-23
4,1,오후 4:29:21.0,73.06197574,1.723,2022-09-23
5,1,오후 4:29:26.0,75.08649643,1.656,2022-09-23
6,1,오후 4:29:31.0,81.72132116,1.797164256,2022-09-23
7,1,오후 4:29:36.0,74.01093857,1.7,2022-09-23
8,1,오후 4:29:41.0,71.19333629,1.704,2022-09-23
9,1,오후 4:29:46.0,72.28386419,1.675,2022-09-23
10,1,오후 4:29:51.0,71.3394548,1.612,2022-09-23
11,1,오후 4:29:56.0,73.49933689,1.637,2022-09-23
12,1,오후 4:30:01.0,73.81608582,1.615,2022-09-23
13,1,오후 4:30:06.0,72.04198315,1.664,2022-09-23
14,1,오후 4:30:11.0,71.31247367,1.671,2022-09-23
15,1,오후 4:30:16.0,72.53366359,1.631,2022-09-23
16,1,오후 4:30:21.0,70.74042367,1.615,2022-09-23
17,1,오후 4:30:26.0,73.0451851,1.642,2022-09-23
18,1,오후 4:30:31.0,73.4724905,1.602,2022-09-23
19,1,오후 4:30:36.0,68.08489761,1.654,2022-09-23
20,1,오후 4:30:41.0,71.47081535,1.663,2022-09-23
21,1,오후 4:30:46.0,69.84317473,1.541,2022-09-23
22,1,오후 4:30:51.0,70.18546554,1.618,2022-09-23
23,1,오후 4:30:56.0,70.55671043,1.581,2022-09-23
24,1,오후 4:31:01.1,70.93957562,1.589,2022-09-23
25,1,오후 4:31:06.1,66.01093857,1.597,2022-09-23
26,1,오후 4:31:11.1,68.19333629,1.606,2022-09-23
27,1,오후 4:31:16.1,69.28386419,1.494,2022-09-23
28,1,오후 4:31:21.1,68.3394548,1.543,2022-09-23
29,1,오후 4:31:26.1,69.49933689,1.568,2022-09-23
30,1,오후 4:31:31.1,68.81608582,1.547,2022-09-23
31,1,오후 4:31:36.1,65.00784573,1.573,2022-09-23
32,1,오후 4:31:41.1,67.11937724,1.558,2022-09-23
33,1,오후 4:31:46.1,65.12181234,1.471,2022-09-23
34,1,오후 4:31:51.1,65.06197574,1.519,2022-09-23
35,1,오후 4:31:56.1,64.08649643,1.473,2022-09-23
36,1,오후 4:32:01.1,65.25677527,1.472,2022-09-23
37,2,오후 4:32:28.0,76.04198315,1.45,2022-09-23
38,2,오후 4:32:33.0,73.31247367,1.476,2022-09-23
39,2,오후 4:32:38.0,76.53366359,1.722,2022-09-23
40,2,오후 4:32:43.0,76.74042367,1.66,2022-09-23
41,2,오후 4:32:48.0,74.0451851,1.733,2022-09-23
42,2,오후 4:32:53.0,77.4724905,1.738,2022-09-23
43,2,오후 4:32:58.0,72.204035,1.677,2022-09-23
44,2,오후 4:33:03.0,72.87178422,1.755,2022-09-23
45,2,오후 4:33:08.0,75.49957941,1.635,2022-09-23
46,2,오후 4:33:13.0,75.86391347,1.65,2022-09-23
47,2,오후 4:33:18.0,73.90814854,1.709,2022-09-23
48,2,오후 4:33:23.0,74.66209656,1.718,2022-09-23
49,2,오후 4:33:28.0,70.204035,1.673,2022-09-23
50,2,오후 4:33:33.0,71.87178422,1.69,2022-09-23
51,2,오후 4:33:38.1,71.49957941,1.589,2022-09-23
52,2,오후 4:33:43.1,71.86391347,1.627,2022-09-23
53,2,오후 4:33:48.1,71.90814854,1.619,2022-09-23
54,2,오후 4:33:53.1,73.66209656,1.626,2022-09-23
55,2,오후 4:33:58.1,71.08489761,1.628,2022-09-23
56,2,오후 4:34:03.1,69.47081535,1.668,2022-09-23
57,2,오후 4:34:08.1,71.84317473,1.609,2022-09-23
58,2,오후 4:34:13.1,70.18546554,1.572,2022-09-23
59,2,오후 4:34:18.1,71.55671043,1.626,2022-09-23
60,2,오후 4:34:23.1,71.93957562,1.588,2022-09-23
61,2,오후 4:34:28.1,72.80279933,1.760100383,2022-09-23
62,2,오후 4:34:33.1,68.11937724,1.629,2022-09-23
63,2,오후 4:34:38.1,68.12181234,1.516,2022-09-23
64,2,오후 4:34:43.1,67.06197574,1.542,2022-09-23
65,2,오후 4:34:48.1,67.08649643,1.542,2022-09-23
66,2,오후 4:34:53.1,68.25677527,1.517,2022-09-23
67,2,오후 4:34:58.1,67.08489761,1.519,2022-09-23
68,2,오후 4:35:03.2,67.47081535,1.545,2022-09-23
69,2,오후 4:35:08.2,67.84317473,1.518,2022-09-23
70,2,오후 4:35:13.2,66.18546554,1.527,2022-09-23
71,2,오후 4:35:18.2,67.55671043,1.536,2022-09-23
72,2,오후 4:35:23.2,65.93957562,1.498,2022-09-23
73,3,오후 4:35:48.7,75.08489761,1.529,2022-09-23
74,3,오후 4:35:53.7,76.47081535,1.492,2022-09-23
75,3,오후 4:35:58.7,76.84317473,1.7,2022-09-23
76,3,오후 4:36:03.7,82.72978578,1.879692645,2022-09-23
77,3,오후 4:36:08.7,76.55671043,1.74,2022-09-23
78,3,오후 4:36:13.7,77.93957562,1.725,2022-09-23
79,3,오후 4:36:18.7,73.204035,1.734,2022-09-23
80,3,오후 4:36:23.7,73.87178422,1.765,2022-09-23
81,3,오후 4:36:28.7,74.49957941,1.658,2022-09-23
82,3,오후 4:36:33.7,73.86391347,1.672,2022-09-23
83,3,오후 4:36:38.7,75.90814854,1.687,2022-09-23
84,3,오후 4:36:43.7,75.66209656,1.672,2022-09-23
85,3,오후 4:36:48.7,69.01093857,1.718,2022-09-23
86,3,오후 4:36:53.7,69.19333629,1.713,2022-09-23
87,3,오후 4:36:58.7,70.28386419,1.562,2022-09-23
88,3,오후 4:37:03.7,72.3394548,1.566,2022-09-23
89,3,오후 4:37:08.7,71.49933689,1.591,2022-09-23
90,3,오후 4:37:13.7,69.81608582,1.637,2022-09-23
91,3,오후 4:37:18.7,69.08489761,1.619,2022-09-23
92,3,오후 4:37:23.7,69.47081535,1.58,2022-09-23
93,3,오후 4:37:28.8,68.84317473,1.564,2022-09-23
94,3,오후 4:37:33.8,72.18546554,1.573,2022-09-23
95,3,오후 4:37:38.8,71.55671043,1.559,2022-09-23
