Index,Process,Time,Temp,Current,Date
1,1,오후 4:24:28.0,75.00784573,1.459,2022-09-17
2,1,오후 4:24:33.0,73.11937724,1.535,2022-09-17
3,1,오후 4:24:38.0,74.12181234,1.698,2022-09-17
4,1,오후 4:24:43.0,76.06197574,1.656,2022-09-17
5,1,오후 4:24:48.0,74.08649643,1.678,2022-09-17
6,1,오후 4:24:53.0,73.25677527,1.722,2022-09-17
7,1,오후 4:24:58.0,74.08489761,1.678,2022-09-17
8,1,오후 4:25:03.0,72.47081535,1.659,2022-09-17
9,1,오후 4:25:08.0,74.84317473,1.677,2022-09-17
10,1,오후 4:25:13.0,74.18546554,1.641,2022-09-17
11,1,오후 4:25:18.0,74.55671043,1.695,2022-09-17
12,1,오후 4:25:23.0,75.93957562,1.68,2022-09-17
13,1,오후 4:25:28.0,69.00784573,1.688,2022-09-17
14,1,오후 4:25:33.0,71.11937724,1.719,2022-09-17
15,1,오후 4:25:38.0,70.12181234,1.562,2022-09-17
16,1,오후 4:25:43.0,72.06197574,1.61,2022-09-17
17,1,오후 4:25:48.0,72.08649643,1.587,2022-09-17
18,1,오후 4:25:53.0,69.25677527,1.631,2022-09-17
19,1,오후 4:25:58.0,69.08489761,1.632,2022-09-17
20,1,오후 4:26:03.0,69.47081535,1.568,2022-09-17
21,1,오후 4:26:08.0,69.84317473,1.564,2022-09-17
22,1,오후 4:26:13.0,79.38475826,1.754181472,2022-09-17
23,1,오후 4:26:18.0,70.55671043,1.581,2022-09-17
24,1,오후 4:26:23.0,70.93957562,1.611,2022-09-17
25,1,오후 4:26:28.1,67.13914228,1.597,2022-09-17
26,1,오후 4:26:33.1,67.66042142,1.606,2022-09-17
27,1,오후 4:26:38.1,69.17766014,1.519,2022-09-17
28,1,오후 4:26:43.1,78.49161298,1.752105362,2022-09-17
29,1,오후 4:26:48.1,70.87710396,1.566,2022-09-17
30,1,오후 4:26:53.1,69.01353467,1.553,2022-09-17
31,1,오후 4:26:58.1,65.01093857,1.604,2022-09-17
32,1,오후 4:27:03.1,67.19333629,1.562,2022-09-17
33,1,오후 4:27:08.1,66.28386419,1.471,2022-09-17
34,1,오후 4:27:13.1,64.3394548,1.52,2022-09-17
35,1,오후 4:27:18.1,67.49933689,1.5,2022-09-17
36,1,오후 4:27:23.1,64.81608582,1.456,2022-09-17
37,2,오후 4:27:48.3,73.204035,1.527,2022-09-17
38,2,오후 4:27:53.3,75.87178422,1.466,2022-09-17
39,2,오후 4:27:58.3,77.49957941,1.658,2022-09-17
40,2,오후 4:28:03.3,74.86391347,1.718,2022-09-17
41,2,오후 4:28:08.3,76.90814854,1.755,2022-09-17
42,2,오후 4:28:13.3,74.66209656,1.695,2022-09-17
43,2,오후 4:28:18.3,71.08489761,1.742,2022-09-17
44,2,오후 4:28:23.3,73.47081535,1.691,2022-09-17
45,2,오후 4:28:28.3,71.84317473,1.609,2022-09-17
46,2,오후 4:28:33.3,72.18546554,1.663,2022-09-17
47,2,오후 4:28:38.3,74.55671043,1.627,2022-09-17
48,2,오후 4:28:43.3,73.93957562,1.634,2022-09-17
49,2,오후 4:28:48.3,71.08489761,1.688,2022-09-17
50,2,오후 4:28:53.3,70.47081535,1.674,2022-09-17
51,2,오후 4:28:58.3,70.84317473,1.609,2022-09-17
52,2,오후 4:29:03.3,71.18546554,1.596,2022-09-17
53,2,오후 4:29:08.4,70.55671043,1.604,2022-09-17
54,2,오후 4:29:13.4,71.93957562,1.612,2022-09-17
55,2,오후 4:29:18.4,71.00784573,1.597,2022-09-17
56,2,오후 4:29:23.4,69.11937724,1.629,2022-09-17
57,2,오후 4:29:28.4,68.12181234,1.607,2022-09-17
58,2,오후 4:29:33.4,68.06197574,1.565,2022-09-17
59,2,오후 4:29:38.4,71.08649643,1.542,2022-09-17
60,2,오후 4:29:43.4,68.25677527,1.541,2022-09-17
61,2,오후 4:29:48.4,66.08489761,1.61,2022-09-17
62,2,오후 4:29:53.4,66.47081535,1.545,2022-09-17
63,2,오후 4:29:58.4,69.84317473,1.495,2022-09-17
64,2,오후 4:30:03.4,69.18546554,1.504,2022-09-17
65,2,오후 4:30:08.4,68.55671043,1.581,2022-09-17
66,2,오후 4:30:13.4,70.93957562,1.566,2022-09-17
67,2,오후 4:30:18.4,65.204035,1.552,2022-09-17
68,2,오후 4:30:23.4,66.87178422,1.606,2022-09-17
69,2,오후 4:30:28.5,68.49957941,1.476,2022-09-17
70,2,오후 4:30:33.5,68.86391347,1.513,2022-09-17
71,2,오후 4:30:38.5,68.90814854,1.55,2022-09-17
72,2,오후 4:30:43.5,68.66209656,1.559,2022-09-17
73,3,오후 4:31:10.4,76.00784573,1.559,2022-09-17
74,3,오후 4:31:15.4,73.11937724,1.554,2022-09-17
75,3,오후 4:31:20.4,75.12181234,1.721,2022-09-17
76,3,오후 4:31:25.4,74.06197574,1.656,2022-09-17
77,3,오후 4:31:30.4,76.08649643,1.701,2022-09-17
78,3,오후 4:31:35.4,73.25677527,1.677,2022-09-17
79,3,오후 4:31:40.4,72.01093857,1.723,2022-09-17
80,3,오후 4:31:45.4,72.19333629,1.659,2022-09-17
81,3,오후 4:31:50.4,73.28386419,1.631,2022-09-17
82,3,오후 4:31:55.4,72.3394548,1.634,2022-09-17
83,3,오후 4:32:00.4,71.49933689,1.659,2022-09-17
