Index,Process,Time,Temp,Current,Date,Label
1,1,오후 4:24:03.0,75.13914228,1.61,2022-09-06,0
2,1,오후 4:24:08.0,76.66042142,1.53,2022-09-06,0
3,1,오후 4:24:13.0,77.17766014,1.701,2022-09-06,0
4,1,오후 4:24:18.0,76.58643441,1.736,2022-09-06,0
5,1,오후 4:24:23.0,77.87710396,1.748,2022-09-06,0
6,1,오후 4:24:28.0,76.01353467,1.734,2022-09-06,0
7,1,오후 4:24:33.0,71.00784573,1.763,2022-09-06,0
8,1,오후 4:24:38.0,71.11937724,1.721,2022-09-06,0
9,1,오후 4:24:43.0,74.12181234,1.608,2022-09-06,0
10,1,오후 4:24:48.0,74.06197574,1.61,2022-09-06,0
11,1,오후 4:24:53.0,71.08649643,1.678,2022-09-06,0
12,1,오후 4:24:58.0,73.25677527,1.677,2022-09-06,0
13,1,오후 4:25:03.0,69.00784573,1.609,2022-09-06,0
14,1,오후 4:25:08.0,71.11937724,1.658,2022-09-06,0
15,1,오후 4:25:13.0,72.12181234,1.562,2022-09-06,0
16,1,오후 4:25:18.0,71.06197574,1.61,2022-09-06,0
17,1,오후 4:25:23.0,70.08649643,1.632,2022-09-06,0
18,1,오후 4:25:28.0,71.25677527,1.609,2022-09-06,0
19,1,오후 4:25:33.0,69.08489761,1.587,2022-09-06,0
20,1,오후 4:25:38.1,74.39228908,1.752495011,2022-09-06,0
21,1,오후 4:25:43.1,68.84317473,1.563,2022-09-06,0
22,1,오후 4:25:48.1,69.18546554,1.55,2022-09-06,0
23,1,오후 4:25:53.1,70.55671043,1.559,2022-09-06,0
24,1,오후 4:25:58.1,69.93957562,1.566,2022-09-06,0
25,1,오후 4:26:03.1,69.13914228,1.597,2022-09-06,0
26,1,오후 4:26:08.1,68.66042142,1.583,2022-09-06,0
27,1,오후 4:26:13.1,70.17766014,1.565,2022-09-06,0
28,1,오후 4:26:18.1,67.58643441,1.554,2022-09-06,0
29,1,오후 4:26:23.1,68.87710396,1.589,2022-09-06,0
30,1,오후 4:26:28.1,69.01353467,1.53,2022-09-06,0
31,1,오후 4:26:33.1,66.04198315,1.559,2022-09-06,0
32,1,오후 4:26:38.1,66.31247367,1.562,2022-09-06,0
33,1,오후 4:26:43.1,65.53366359,1.494,2022-09-06,0
34,1,오후 4:26:48.1,66.74042367,1.501,2022-09-06,0
35,1,오후 4:26:53.1,68.0451851,1.483,2022-09-06,0
36,1,오후 4:26:58.1,67.4724905,1.51,2022-09-06,0
37,2,오후 4:27:25.2,75.204035,1.54,2022-09-06,0
38,2,오후 4:27:30.2,76.87178422,1.527,2022-09-06,0
39,2,오후 4:27:35.2,76.49957941,1.703,2022-09-06,0
40,2,오후 4:27:40.2,74.86391347,1.741,2022-09-06,0
41,2,오후 4:27:45.2,77.90814854,1.732,2022-09-06,0
42,2,오후 4:27:50.2,76.66209656,1.696,2022-09-06,0
43,2,오후 4:27:55.2,71.01093857,1.765,2022-09-06,0
44,2,오후 4:28:00.2,74.19333629,1.736,2022-09-06,0
45,2,오후 4:28:05.2,71.28386419,1.607,2022-09-06,0
46,2,오후 4:28:10.2,71.3394548,1.68,2022-09-06,0
47,2,오후 4:28:15.2,72.49933689,1.613,2022-09-06,0
48,2,오후 4:28:20.2,74.81608582,1.615,2022-09-06,0
49,2,오후 4:28:25.2,69.04198315,1.641,2022-09-06,0
50,2,오후 4:28:30.2,71.31247367,1.694,2022-09-06,0
51,2,오후 4:28:35.3,70.53366359,1.563,2022-09-06,0
52,2,오후 4:28:40.3,71.74042367,1.615,2022-09-06,0
53,2,오후 4:28:45.3,72.0451851,1.597,2022-09-06,0
54,2,오후 4:28:50.3,72.4724905,1.624,2022-09-06,0
55,2,오후 4:28:55.3,71.00784573,1.631,2022-09-06,0
56,2,오후 4:29:00.3,71.11937724,1.641,2022-09-06,0
57,2,오후 4:29:05.3,70.12181234,1.608,2022-09-06,0
58,2,오후 4:29:10.3,68.06197574,1.61,2022-09-06,0
59,2,오후 4:29:15.3,70.08649643,1.587,2022-09-06,0
60,2,오후 4:29:20.3,71.25677527,1.541,2022-09-06,0
61,2,오후 4:29:25.3,66.204035,1.586,2022-09-06,0
62,2,오후 4:29:30.3,69.87178422,1.613,2022-09-06,0
63,2,오후 4:29:35.3,70.49957941,1.498,2022-09-06,0
64,2,오후 4:29:40.3,67.86391347,1.582,2022-09-06,0
65,2,오후 4:29:45.3,70.90814854,1.596,2022-09-06,0
66,2,오후 4:29:50.3,67.66209656,1.536,2022-09-06,0
67,2,오후 4:29:55.3,64.204035,1.605,2022-09-06,0
68,2,오후 4:30:00.3,67.87178422,1.531,2022-09-06,0
69,2,오후 4:30:05.3,67.49957941,1.453,2022-09-06,0
70,2,오후 4:30:10.3,66.86391347,1.536,2022-09-06,0
71,2,오후 4:30:15.3,67.90814854,1.528,2022-09-06,0
72,2,오후 4:30:20.4,66.66209656,1.513,2022-09-06,0
73,3,오후 4:30:46.2,75.204035,1.537,2022-09-06,0
74,3,오후 4:30:51.2,75.87178422,1.509,2022-09-06,0
75,3,오후 4:30:56.2,77.49957941,1.702,2022-09-06,0
76,3,오후 4:31:01.2,76.86391347,1.718,2022-09-06,0
77,3,오후 4:31:06.2,75.90814854,1.755,2022-09-06,0
78,3,오후 4:31:11.2,76.66209656,1.741,2022-09-06,0
79,3,오후 4:31:16.3,71.01093857,1.719,2022-09-06,0
80,3,오후 4:31:21.3,73.19333629,1.736,2022-09-06,0
81,3,오후 4:31:26.3,72.28386419,1.608,2022-09-06,0
82,3,오후 4:31:31.3,74.3394548,1.657,2022-09-06,0
83,3,오후 4:31:36.3,73.49933689,1.636,2022-09-06,0
84,3,오후 4:31:41.3,73.81608582,1.683,2022-09-06,0
85,3,오후 4:31:46.3,71.00784573,1.664,2022-09-06,0
86,3,오후 4:31:51.3,70.11937724,1.671,2022-09-06,0
87,3,오후 4:31:56.3,69.12181234,1.607,2022-09-06,0
88,3,오후 4:32:01.3,71.06197574,1.587,2022-09-06,0
89,3,오후 4:32:06.3,69.08649643,1.565,2022-09-06,0
