Index,Process,Time,Temp,Current,Date,Label
1,1,오후 4:22:09.0,75.00784573,1.506,2022-09-09,0
2,1,오후 4:22:14.0,73.11937724,1.56,2022-09-09,0
3,1,오후 4:22:19.0,75.12181234,1.699,2022-09-09,0
4,1,오후 4:22:24.0,73.06197574,1.655,2022-09-09,0
5,1,오후 4:22:29.0,76.08649643,1.701,2022-09-09,0
6,1,오후 4:22:34.0,74.25677527,1.654,2022-09-09,0
7,1,오후 4:22:39.0,73.00784573,1.723,2022-09-09,0
8,1,오후 4:22:44.0,71.11937724,1.682,2022-09-09,0
9,1,오후 4:22:49.0,72.12181234,1.653,2022-09-09,0
10,1,오후 4:22:54.0,74.06197574,1.61,2022-09-09,0
11,1,오후 4:22:59.0,74.08649643,1.633,2022-09-09,0
12,1,오후 4:23:04.0,79.46428161,1.870160413,2022-09-09,0
13,1,오후 4:23:09.0,72.13914228,1.678,2022-09-09,0
14,1,오후 4:23:14.0,71.66042142,1.613,2022-09-09,0
15,1,오후 4:23:19.0,72.17766014,1.633,2022-09-09,0
16,1,오후 4:23:24.0,70.58643441,1.622,2022-09-09,0
17,1,오후 4:23:29.0,70.87710396,1.634,2022-09-09,0
18,1,오후 4:23:34.0,72.01353467,1.598,2022-09-09,0
19,1,오후 4:23:39.0,69.04198315,1.604,2022-09-09,0
20,1,오후 4:23:44.0,69.31247367,1.63,2022-09-09,0
21,1,오후 4:23:49.1,71.53366359,1.563,2022-09-09,0
22,1,오후 4:23:54.1,69.74042367,1.569,2022-09-09,0
23,1,오후 4:23:59.1,70.0451851,1.619,2022-09-09,0
24,1,오후 4:24:04.1,70.4724905,1.579,2022-09-09,0
25,1,오후 4:24:09.1,69.04198315,1.586,2022-09-09,0
26,1,오후 4:24:14.1,68.31247367,1.595,2022-09-09,0
27,1,오후 4:24:19.1,69.53366359,1.563,2022-09-09,0
28,1,오후 4:24:24.1,69.74042367,1.546,2022-09-09,0
29,1,오후 4:24:29.1,67.0451851,1.574,2022-09-09,0
30,1,오후 4:24:34.1,68.4724905,1.578,2022-09-09,0
31,1,오후 4:24:39.1,66.08489761,1.517,2022-09-09,0
32,1,오후 4:24:44.1,65.47081535,1.55,2022-09-09,0
33,1,오후 4:24:49.1,65.84317473,1.496,2022-09-09,0
34,1,오후 4:24:54.1,66.18546554,1.481,2022-09-09,0
35,1,오후 4:24:59.1,66.55671043,1.49,2022-09-09,0
36,1,오후 4:25:04.1,65.93957562,1.498,2022-09-09,0
37,2,오후 4:25:30.4,73.04198315,1.507,2022-09-09,0
38,2,오후 4:25:35.4,75.31247367,1.493,2022-09-09,0
39,2,오후 4:25:40.4,76.53366359,1.654,2022-09-09,0
40,2,오후 4:25:45.4,73.74042367,1.705,2022-09-09,0
41,2,오후 4:25:50.5,76.0451851,1.733,2022-09-09,0
42,2,오후 4:25:55.5,75.4724905,1.67,2022-09-09,0
43,2,오후 4:26:00.5,71.13914228,1.722,2022-09-09,0
44,2,오후 4:26:05.5,71.66042142,1.709,2022-09-09,0
45,2,오후 4:26:10.5,75.17766014,1.61,2022-09-09,0
46,2,오후 4:26:15.5,73.58643441,1.623,2022-09-09,0
47,2,오후 4:26:20.5,74.87710396,1.702,2022-09-09,0
48,2,오후 4:26:25.5,76.01353467,1.666,2022-09-09,0
49,2,오후 4:26:30.5,72.204035,1.696,2022-09-09,0
50,2,오후 4:26:35.5,71.87178422,1.721,2022-09-09,0
51,2,오후 4:26:40.5,73.49957941,1.634,2022-09-09,0
52,2,오후 4:26:45.5,70.86391347,1.627,2022-09-09,0
53,2,오후 4:26:50.5,73.90814854,1.664,2022-09-09,0
54,2,오후 4:26:55.5,71.66209656,1.604,2022-09-09,0
55,2,오후 4:27:00.5,71.04198315,1.673,2022-09-09,0
56,2,오후 4:27:05.5,70.31247367,1.622,2022-09-09,0
57,2,오후 4:27:10.5,70.53366359,1.609,2022-09-09,0
58,2,오후 4:27:15.5,68.74042367,1.592,2022-09-09,0
59,2,오후 4:27:20.6,79.17491839,1.831298511,2022-09-09,0
60,2,오후 4:27:25.6,70.4724905,1.556,2022-09-09,0
