Index,Process,Time,Temp,Current,Date,Label
1,1,오후 4:26:11.0,76.04198315,1.491,2022-10-14,0
2,1,오후 4:26:16.0,73.31247367,1.516,2022-10-14,0
3,1,오후 4:26:21.0,75.53366359,1.722,2022-10-14,0
4,1,오후 4:26:26.0,74.74042367,1.66,2022-10-14,0
5,1,오후 4:26:31.0,75.0451851,1.711,2022-10-14,0
6,1,오후 4:26:36.0,75.4724905,1.692,2022-10-14,0
7,1,오후 4:26:41.0,71.01093857,1.699,2022-10-14,0
8,1,오후 4:26:46.0,73.19333629,1.71,2022-10-14,0
9,1,오후 4:26:51.0,71.28386419,1.608,2022-10-14,0
10,1,오후 4:26:56.0,72.3394548,1.657,2022-10-14,0
11,1,오후 4:27:01.0,71.49933689,1.614,2022-10-14,0
12,1,오후 4:27:06.0,73.81608582,1.638,2022-10-14,0
13,1,오후 4:27:11.0,70.01093857,1.619,2022-10-14,0
14,1,오후 4:27:16.0,71.19333629,1.671,2022-10-14,0
15,1,오후 4:27:21.0,72.28386419,1.585,2022-10-14,0
16,1,오후 4:27:26.1,71.04151575,1.650544877,2022-10-14,0
17,1,오후 4:27:31.1,72.49933689,1.637,2022-10-14,0
18,1,오후 4:27:36.1,70.81608582,1.57,2022-10-14,0
19,1,오후 4:27:41.1,71.04198315,1.642,2022-10-14,0
20,1,오후 4:27:46.1,70.31247367,1.603,2022-10-14,0
21,1,오후 4:27:51.1,68.53366359,1.608,2022-10-14,0
22,1,오후 4:27:56.1,68.74042367,1.592,2022-10-14,0
23,1,오후 4:28:01.1,70.0451851,1.551,2022-10-14,0
24,1,오후 4:28:06.1,69.4724905,1.556,2022-10-14,0
25,1,오후 4:28:11.1,69.00784573,1.586,2022-10-14,0
26,1,오후 4:28:16.1,66.11937724,1.573,2022-10-14,0
27,1,오후 4:28:21.1,69.12181234,1.562,2022-10-14,0
28,1,오후 4:28:26.1,69.06197574,1.497,2022-10-14,0
29,1,오후 4:28:31.1,69.08649643,1.564,2022-10-14,0
30,1,오후 4:28:36.1,68.25677527,1.563,2022-10-14,0
31,1,오후 4:28:41.1,64.04198315,1.564,2022-10-14,0
32,1,오후 4:28:46.2,66.31247367,1.545,2022-10-14,0
33,1,오후 4:28:51.2,64.53366359,1.449,2022-10-14,0
34,1,오후 4:28:56.2,64.74042367,1.5,2022-10-14,0
35,1,오후 4:29:01.2,68.0451851,1.46,2022-10-14,0
36,1,오후 4:29:06.2,67.4724905,1.465,2022-10-14,0
37,2,오후 4:29:32.4,73.04198315,1.54,2022-10-14,0
38,2,오후 4:29:37.4,75.31247367,1.527,2022-10-14,0
39,2,오후 4:29:42.4,80.97946285,1.795954279,2022-10-14,0
40,2,오후 4:29:47.4,74.74042367,1.705,2022-10-14,0
41,2,오후 4:29:52.4,88.34861162,1.93450256,2022-10-14,0
42,2,오후 4:29:57.4,77.4724905,1.693,2022-10-14,0
43,2,오후 4:30:02.4,73.204035,1.744,2022-10-14,0
44,2,오후 4:30:07.4,73.87178422,1.755,2022-10-14,0
45,2,오후 4:30:12.4,74.49957941,1.657,2022-10-14,0
46,2,오후 4:30:17.4,75.86391347,1.672,2022-10-14,0
47,2,오후 4:30:22.4,75.90814854,1.687,2022-10-14,0
48,2,오후 4:30:27.4,73.66209656,1.718,2022-10-14,0
49,2,오후 4:30:32.4,70.01093857,1.719,2022-10-14,0
50,2,오후 4:30:37.4,69.19333629,1.668,2022-10-14,0
51,2,오후 4:30:42.4,69.28386419,1.585,2022-10-14,0
52,2,오후 4:30:47.4,72.3394548,1.566,2022-10-14,0
53,2,오후 4:30:52.4,70.49933689,1.569,2022-10-14,0
54,2,오후 4:30:57.4,69.81608582,1.637,2022-10-14,0
55,2,오후 4:31:02.5,70.204035,1.595,2022-10-14,0
