Index,Process,Time,Temp,Current,Date,Label
1,1,오후 4:29:18.0,75.08489761,1.56,2022-10-12,0
2,1,오후 4:29:23.0,75.47081535,1.486,2022-10-12,0
3,1,오후 4:29:28.0,73.84317473,1.7,2022-10-12,0
4,1,오후 4:29:33.0,76.18546554,1.709,2022-10-12,0
5,1,오후 4:29:38.0,75.55671043,1.672,2022-10-12,0
6,1,오후 4:29:43.0,77.93957562,1.726,2022-10-12,0
7,1,오후 4:29:48.0,74.04198315,1.711,2022-10-12,0
8,1,오후 4:29:53.0,73.31247367,1.765,2022-10-12,0
9,1,오후 4:29:58.0,72.53366359,1.676,2022-10-12,0
10,1,오후 4:30:03.0,72.74042367,1.66,2022-10-12,0
11,1,오후 4:30:08.0,73.0451851,1.642,2022-10-12,0
12,1,오후 4:30:13.0,74.4724905,1.646,2022-10-12,0
13,1,오후 4:30:18.0,71.04198315,1.654,2022-10-12,0
14,1,오후 4:30:23.0,71.31247367,1.687,2022-10-12,0
15,1,오후 4:30:28.0,69.53366359,1.608,2022-10-12,0
16,1,오후 4:30:33.0,70.74042367,1.615,2022-10-12,0
17,1,오후 4:30:38.0,73.0451851,1.574,2022-10-12,0
18,1,오후 4:30:43.0,72.4724905,1.602,2022-10-12,0
19,1,오후 4:30:48.0,71.204035,1.653,2022-10-12,0
20,1,오후 4:30:53.0,70.87178422,1.64,2022-10-12,0
21,1,오후 4:30:58.1,70.49957941,1.612,2022-10-12,0
22,1,오후 4:31:03.1,70.86391347,1.605,2022-10-12,0
23,1,오후 4:31:08.1,71.90814854,1.596,2022-10-12,0
24,1,오후 4:31:13.1,72.66209656,1.604,2022-10-12,0
25,1,오후 4:31:18.1,66.204035,1.628,2022-10-12,0
26,1,오후 4:31:23.1,67.87178422,1.646,2022-10-12,0
27,1,오후 4:31:28.1,69.49957941,1.499,2022-10-12,0
28,1,오후 4:31:33.1,68.86391347,1.537,2022-10-12,0
29,1,오후 4:31:38.1,69.90814854,1.573,2022-10-12,0
30,1,오후 4:31:43.1,68.66209656,1.559,2022-10-12,0
31,1,오후 4:31:48.1,67.08489761,1.582,2022-10-12,0
32,1,오후 4:31:53.1,67.47081535,1.554,2022-10-12,0
33,1,오후 4:31:58.1,66.84317473,1.518,2022-10-12,0
34,1,오후 4:32:03.1,67.18546554,1.527,2022-10-12,0
35,1,오후 4:32:08.1,65.55671043,1.512,2022-10-12,0
36,1,오후 4:32:13.1,65.93957562,1.52,2022-10-12,0
37,2,오후 4:32:40.0,76.01093857,1.484,2022-10-12,0
38,2,오후 4:32:45.1,75.19333629,1.492,2022-10-12,0
39,2,오후 4:32:50.1,75.28386419,1.721,2022-10-12,0
40,2,오후 4:32:55.1,76.3394548,1.703,2022-10-12,0
41,2,오후 4:33:00.1,75.49933689,1.705,2022-10-12,0
42,2,오후 4:33:05.1,75.81608582,1.729,2022-10-12,0
43,2,오후 4:33:10.1,71.13914228,1.71,2022-10-12,0
44,2,오후 4:33:15.1,74.66042142,1.717,2022-10-12,0
45,2,오후 4:33:20.1,75.17766014,1.61,2022-10-12,0
46,2,오후 4:33:25.1,74.58643441,1.69,2022-10-12,0
47,2,오후 4:33:30.1,74.87710396,1.703,2022-10-12,0
48,2,오후 4:33:35.1,76.01353467,1.689,2022-10-12,0
49,2,오후 4:33:40.1,69.04198315,1.695,2022-10-12,0
50,2,오후 4:33:45.1,69.31247367,1.721,2022-10-12,0
51,2,오후 4:33:50.1,72.53366359,1.562,2022-10-12,0
52,2,오후 4:33:55.1,71.74042367,1.569,2022-10-12,0
53,2,오후 4:34:00.1,73.0451851,1.642,2022-10-12,0
54,2,오후 4:34:05.1,73.4724905,1.624,2022-10-12,0
55,2,오후 4:34:10.1,70.01093857,1.654,2022-10-12,0
56,2,오후 4:34:15.2,71.19333629,1.663,2022-10-12,0
57,2,오후 4:34:20.2,70.28386419,1.585,2022-10-12,0
58,2,오후 4:34:25.2,69.3394548,1.611,2022-10-12,0
59,2,오후 4:34:30.2,71.49933689,1.591,2022-10-12,0
60,2,오후 4:34:35.2,69.81608582,1.57,2022-10-12,0
61,2,오후 4:34:40.2,67.08489761,1.619,2022-10-12,0
62,2,오후 4:34:45.2,66.47081535,1.581,2022-10-12,0
63,2,오후 4:34:50.2,68.84317473,1.519,2022-10-12,0
64,2,오후 4:34:55.2,70.18546554,1.504,2022-10-12,0
65,2,오후 4:35:00.2,70.55671043,1.558,2022-10-12,0
66,2,오후 4:35:05.2,68.93957562,1.589,2022-10-12,0
67,2,오후 4:35:10.2,65.00784573,1.597,2022-10-12,0
