Index,Process,Time,Temp,Current,Date,Label
1,1,오후 4:23:44.0,75.204035,1.45,2022-10-22,0
2,1,오후 4:23:49.0,73.87178422,1.522,2022-10-22,0
3,1,오후 4:23:54.0,74.49957941,1.703,2022-10-22,0
4,1,오후 4:23:59.0,76.86391347,1.672,2022-10-22,0
5,1,오후 4:24:04.0,75.90814854,1.687,2022-10-22,0
6,1,오후 4:24:09.0,76.66209656,1.741,2022-10-22,0
7,1,오후 4:24:14.0,71.00784573,1.719,2022-10-22,0
8,1,오후 4:24:19.0,71.11937724,1.736,2022-10-22,0
9,1,오후 4:24:24.0,74.12181234,1.607,2022-10-22,0
10,1,오후 4:24:29.0,73.06197574,1.61,2022-10-22,0
11,1,오후 4:24:34.0,71.08649643,1.678,2022-10-22,0
12,1,오후 4:24:39.0,73.25677527,1.655,2022-10-22,0
13,1,오후 4:24:44.0,72.01093857,1.609,2022-10-22,0
14,1,오후 4:24:49.0,72.19333629,1.659,2022-10-22,0
15,1,오후 4:24:54.0,74.05820093,1.670011266,2022-10-22,0
16,1,오후 4:24:59.0,69.3394548,1.635,2022-10-22,0
17,1,오후 4:25:04.0,70.49933689,1.636,2022-10-22,0
18,1,오후 4:25:09.0,69.81608582,1.57,2022-10-22,0
19,1,오후 4:25:14.0,69.04198315,1.596,2022-10-22,0
20,1,오후 4:25:19.0,71.31247367,1.58,2022-10-22,0
21,1,오후 4:25:24.0,71.53366359,1.563,2022-10-22,0
22,1,오후 4:25:29.0,68.74042367,1.614,2022-10-22,0
23,1,오후 4:25:34.0,71.0451851,1.619,2022-10-22,0
24,1,오후 4:25:39.0,71.4724905,1.556,2022-10-22,0
25,1,오후 4:25:44.1,66.01093857,1.608,2022-10-22,0
26,1,오후 4:25:49.1,67.19333629,1.618,2022-10-22,0
27,1,오후 4:25:54.1,68.28386419,1.494,2022-10-22,0
28,1,오후 4:25:59.1,69.3394548,1.521,2022-10-22,0
29,1,오후 4:26:04.1,69.49933689,1.546,2022-10-22,0
30,1,오후 4:26:09.1,69.81608582,1.569,2022-10-22,0
31,1,오후 4:26:14.1,66.04198315,1.573,2022-10-22,0
32,1,오후 4:26:19.1,65.31247367,1.58,2022-10-22,0
33,1,오후 4:26:24.1,66.53366359,1.494,2022-10-22,0
34,1,오후 4:26:29.1,67.74042367,1.478,2022-10-22,0
35,1,오후 4:26:34.1,68.0451851,1.506,2022-10-22,0
36,1,오후 4:26:39.1,66.4724905,1.533,2022-10-22,0
37,2,오후 4:27:05.1,74.08489761,1.54,2022-10-22,0
38,2,오후 4:27:10.1,74.47081535,1.504,2022-10-22,0
39,2,오후 4:27:15.1,76.84317473,1.677,2022-10-22,0
40,2,오후 4:27:20.1,75.18546554,1.687,2022-10-22,0
41,2,오후 4:27:25.1,77.55671043,1.741,2022-10-22,0
42,2,오후 4:27:30.1,75.93957562,1.703,2022-10-22,0
43,2,오후 4:27:35.1,71.204035,1.757,2022-10-22,0
44,2,오후 4:27:40.1,73.87178422,1.72,2022-10-22,0
45,2,오후 4:27:45.1,72.49957941,1.612,2022-10-22,0
46,2,오후 4:27:50.1,72.86391347,1.673,2022-10-22,0
47,2,오후 4:27:55.1,73.90814854,1.641,2022-10-22,0
48,2,오후 4:28:00.1,72.66209656,1.649,2022-10-22,0
49,2,오후 4:28:05.1,72.04198315,1.673,2022-10-22,0
50,2,오후 4:28:10.1,69.31247367,1.646,2022-10-22,0
51,2,오후 4:28:15.1,72.53366359,1.631,2022-10-22,0
52,2,오후 4:28:20.1,71.74042367,1.569,2022-10-22,0
53,2,오후 4:28:25.1,73.0451851,1.642,2022-10-22,0
54,2,오후 4:28:30.2,70.4724905,1.624,2022-10-22,0
55,2,오후 4:28:35.2,71.00784573,1.654,2022-10-22,0
56,2,오후 4:28:40.2,68.11937724,1.595,2022-10-22,0
57,2,오후 4:28:45.2,68.12181234,1.608,2022-10-22,0
58,2,오후 4:28:50.2,70.06197574,1.542,2022-10-22,0
59,2,오후 4:28:55.2,68.08649643,1.542,2022-10-22,0
60,2,오후 4:29:00.2,68.25677527,1.586,2022-10-22,0
61,2,오후 4:29:05.2,69.01093857,1.541,2022-10-22,0
62,2,오후 4:29:10.2,67.19333629,1.545,2022-10-22,0
63,2,오후 4:29:15.2,66.28386419,1.562,2022-10-22,0
64,2,오후 4:29:20.2,69.3394548,1.521,2022-10-22,0
65,2,오후 4:29:25.2,67.49933689,1.5,2022-10-22,0
66,2,오후 4:29:30.2,68.81608582,1.57,2022-10-22,0
67,2,오후 4:29:35.2,66.204035,1.528,2022-10-22,0
68,2,오후 4:29:40.2,66.87178422,1.558,2022-10-22,0
69,2,오후 4:29:45.2,67.49957941,1.498,2022-10-22,0
70,2,오후 4:29:50.2,67.86391347,1.513,2022-10-22,0
71,2,오후 4:29:55.2,66.90814854,1.528,2022-10-22,0
72,2,오후 4:30:00.3,68.66209656,1.536,2022-10-22,0
73,3,오후 4:30:26.3,75.00784573,1.514,2022-10-22,0
74,3,오후 4:30:31.3,73.11937724,1.554,2022-10-22,0
75,3,오후 4:30:36.3,75.12181234,1.698,2022-10-22,0
76,3,오후 4:30:41.3,76.06197574,1.655,2022-10-22,0
77,3,오후 4:30:46.3,74.08649643,1.701,2022-10-22,0
78,3,오후 4:30:51.3,76.25677527,1.722,2022-10-22,0
79,3,오후 4:30:56.3,72.00784573,1.677,2022-10-22,0
80,3,오후 4:31:01.3,72.11937724,1.727,2022-10-22,0
81,3,오후 4:31:06.3,74.12181234,1.63,2022-10-22,0
82,3,오후 4:31:11.3,74.06197574,1.633,2022-10-22,0
83,3,오후 4:31:16.3,72.08649643,1.678,2022-10-22,0
84,3,오후 4:31:21.3,73.25677527,1.677,2022-10-22,0
85,3,오후 4:31:26.3,70.204035,1.632,2022-10-22,0
86,3,오후 4:31:31.3,70.87178422,1.659,2022-10-22,0
87,3,오후 4:31:36.3,70.49957941,1.589,2022-10-22,0
88,3,오후 4:31:41.3,71.86391347,1.604,2022-10-22,0
89,3,오후 4:31:46.4,71.90814854,1.596,2022-10-22,0
90,3,오후 4:31:51.4,73.66209656,1.627,2022-10-22,0
91,3,오후 4:31:56.4,68.00784573,1.628,2022-10-22,0
92,3,오후 4:32:01.4,71.11937724,1.667,2022-10-22,0
